LOAD_ZONE	TIMEPOINT	zone_demand_mw
crucero_encuentro	38422	880.832842825
crucero_encuentro	38423	863.154392251
crucero_encuentro	40104	855.260554909
crucero_encuentro	40105	815.296483445
crucero_encuentro	40106	806.500423781
crucero_encuentro	40107	803.720800835
crucero_encuentro	40108	792.57799039
crucero_encuentro	40109	808.081136742
crucero_encuentro	40110	841.263949602
crucero_encuentro	40111	840.225542779
crucero_encuentro	40112	831.838036619
crucero_encuentro	40113	821.016232499
crucero_encuentro	40114	825.6854154
crucero_encuentro	40115	830.763151806
crucero_encuentro	40116	826.884325385
crucero_encuentro	40117	782.54654275
crucero_encuentro	40118	798.964070754
crucero_encuentro	40119	827.181013048
crucero_encuentro	40120	827.699000527
crucero_encuentro	40121	785.288471772
crucero_encuentro	40122	816.000508679
crucero_encuentro	40123	842.770490647
crucero_encuentro	40124	878.584582621
crucero_encuentro	40125	905.799596085
crucero_encuentro	40126	911.507185808
crucero_encuentro	40127	886.700935711
crucero_encuentro	42024	896.349364441
crucero_encuentro	42025	886.083241723
crucero_encuentro	42026	846.093635665
crucero_encuentro	42027	842.993006395
crucero_encuentro	42028	830.256107725
crucero_encuentro	42029	826.649650307
crucero_encuentro	42030	834.222481325
crucero_encuentro	42031	834.778162728
crucero_encuentro	42032	835.766716295
crucero_encuentro	42033	816.185330502
crucero_encuentro	42034	804.82000431
crucero_encuentro	42035	807.53761467
crucero_encuentro	42036	788.61161679
crucero_encuentro	42037	787.475935324
crucero_encuentro	42038	800.656649556
crucero_encuentro	42039	820.077532186
crucero_encuentro	42040	811.973338427
crucero_encuentro	42041	806.907761352
crucero_encuentro	42042	827.945834935
crucero_encuentro	42043	835.606213133
crucero_encuentro	42044	836.284703773
crucero_encuentro	42045	870.133847943
crucero_encuentro	42046	884.464834837
crucero_encuentro	42047	881.611039976
crucero_encuentro	42576	832.171202274
crucero_encuentro	42577	805.141010634
crucero_encuentro	42578	779.297569648
crucero_encuentro	42579	777.13564069
crucero_encuentro	42580	773.774801747
crucero_encuentro	42581	842.844662563
crucero_encuentro	42582	853.271288443
crucero_encuentro	42583	841.165459025
crucero_encuentro	42584	824.981390166
crucero_encuentro	42585	834.148309409
crucero_encuentro	42586	840.251077373
crucero_encuentro	42587	860.473259882
crucero_encuentro	42588	856.002274067
crucero_encuentro	42589	860.226425474
crucero_encuentro	42590	851.455900404
crucero_encuentro	42591	860.238584804
crucero_encuentro	42592	849.701309017
crucero_encuentro	42593	852.97460078
crucero_encuentro	42594	873.322024392
crucero_encuentro	42595	867.811415822
crucero_encuentro	42596	874.483240453
crucero_encuentro	42597	871.023910933
crucero_encuentro	42598	859.177075254
crucero_encuentro	42599	856.06307072
crucero_encuentro	70800	995.668847801
crucero_encuentro	70801	989.976189972
crucero_encuentro	70802	992.582131255
crucero_encuentro	70803	994.239063974
crucero_encuentro	70804	987.045551193
crucero_encuentro	70805	981.312480371
crucero_encuentro	70806	973.086345938
crucero_encuentro	70807	952.443667746
crucero_encuentro	70808	954.836395651
crucero_encuentro	70809	938.609882125
crucero_encuentro	70810	917.911461873
crucero_encuentro	70811	931.573840662
crucero_encuentro	70812	913.94680789
crucero_encuentro	70813	913.224948219
crucero_encuentro	70814	938.922037658
crucero_encuentro	70815	956.379057148
crucero_encuentro	70816	976.681708777
crucero_encuentro	70817	967.266874924
crucero_encuentro	70818	987.187693445
crucero_encuentro	70819	972.802061434
crucero_encuentro	70820	979.230514448
crucero_encuentro	70821	980.929253712
crucero_encuentro	70822	975.973784621
crucero_encuentro	70823	970.367526985
crucero_encuentro	72504	955.586126351
crucero_encuentro	72505	942.886691641
crucero_encuentro	72506	924.565670228
crucero_encuentro	72507	934.193717459
crucero_encuentro	72508	904.29088963
crucero_encuentro	72509	935.750314471
crucero_encuentro	72510	955.232164273
crucero_encuentro	72511	921.959728946
crucero_encuentro	72512	899.774389257
crucero_encuentro	72513	904.304825144
crucero_encuentro	72514	902.450008114
crucero_encuentro	72515	860.031694371
crucero_encuentro	72516	853.405357045
crucero_encuentro	72517	865.851165385
crucero_encuentro	72518	866.899116104
crucero_encuentro	72519	893.444878398
crucero_encuentro	72520	903.058990114
crucero_encuentro	72521	907.986588176
crucero_encuentro	72522	920.148112012
crucero_encuentro	72523	997.49440025
crucero_encuentro	72524	1071.21745462
crucero_encuentro	72525	1075.3660574
crucero_encuentro	72526	1075.86076818
crucero_encuentro	72527	1074.72781082
crucero_encuentro	73440	988.490664086
crucero_encuentro	73441	971.188328811
crucero_encuentro	73442	993.290055411
crucero_encuentro	73443	997.551535861
crucero_encuentro	73444	976.341682214
crucero_encuentro	73445	977.035670855
crucero_encuentro	73446	976.851722058
crucero_encuentro	73447	965.425993408
crucero_encuentro	73448	951.536465727
crucero_encuentro	73449	945.590181528
crucero_encuentro	73450	942.815620515
crucero_encuentro	73451	955.034279962
crucero_encuentro	73452	952.117576698
crucero_encuentro	73453	951.494659183
crucero_encuentro	73454	954.821066584
crucero_encuentro	73455	968.101612265
crucero_encuentro	73456	963.118272144
crucero_encuentro	73457	944.203597797
crucero_encuentro	73458	947.771089607
crucero_encuentro	73459	967.33794605
crucero_encuentro	73460	965.340986767
crucero_encuentro	73461	986.224749367
crucero_encuentro	73462	1009.50123987
crucero_encuentro	73463	989.240394787
crucero_encuentro	75144	980.193458526
crucero_encuentro	75145	934.39160177
crucero_encuentro	75146	924.310650306
crucero_encuentro	75147	921.124991605
crucero_encuentro	75148	908.354485769
crucero_encuentro	75149	926.122267241
crucero_encuentro	75150	964.152287348
crucero_encuentro	75151	962.962194377
crucero_encuentro	75152	953.349476213
crucero_encuentro	75153	940.94686797
crucero_encuentro	75154	946.298105684
crucero_encuentro	75155	952.117576698
crucero_encuentro	75156	947.672147451
crucero_encuentro	75157	896.857685993
crucero_encuentro	75158	915.673418184
crucero_encuentro	75159	948.012174014
crucero_encuentro	75160	948.605826948
crucero_encuentro	75161	900.000144598
crucero_encuentro	75162	935.198468082
crucero_encuentro	75163	965.878897642
crucero_encuentro	75164	1006.92456317
crucero_encuentro	75165	1038.11503257
crucero_encuentro	75166	1044.65636326
crucero_encuentro	75167	1016.22651935
crucero_encuentro	77064	1027.28435041
crucero_encuentro	77065	1015.5185952
crucero_encuentro	77066	969.687473858
crucero_encuentro	77067	966.133917564
crucero_encuentro	77068	951.536465727
crucero_encuentro	77069	947.403192014
crucero_encuentro	77070	956.082230681
crucero_encuentro	77071	956.719083711
crucero_encuentro	77072	957.852041071
crucero_encuentro	77073	935.410287908
crucero_encuentro	77074	922.38476215
crucero_encuentro	77075	925.499349725
crucero_encuentro	77076	903.808720815
crucero_encuentro	77077	902.507143725
crucero_encuentro	77078	917.613241855
crucero_encuentro	77079	939.871046221
crucero_encuentro	77080	930.583025554
crucero_encuentro	77081	924.777490055
crucero_encuentro	77082	948.8887179
crucero_encuentro	77083	957.668092274
crucero_encuentro	77084	958.445694005
crucero_encuentro	77085	997.239380328
crucero_encuentro	77086	1013.66377817
crucero_encuentro	77087	1010.39311282
crucero_encuentro	77616	953.731309321
crucero_encuentro	77617	922.752659743
crucero_encuentro	77618	893.134116417
crucero_encuentro	77619	890.656381871
crucero_encuentro	77620	886.804605558
crucero_encuentro	77621	965.963904282
crucero_encuentro	77622	977.913608292
crucero_encuentro	77623	964.039409678
crucero_encuentro	77624	945.491239372
crucero_encuentro	77625	955.99722404
crucero_encuentro	77626	962.991458959
crucero_encuentro	77627	986.167613756
crucero_encuentro	77628	981.043524934
crucero_encuentro	77629	985.884722803
crucero_encuentro	77630	975.833035921
crucero_encuentro	77631	985.898658318
crucero_encuentro	77632	973.822141123
crucero_encuentro	77633	977.573581729
crucero_encuentro	77634	1000.89327233
crucero_encuentro	77635	994.577696986
crucero_encuentro	77636	1002.224114
crucero_encuentro	77637	998.259460017
crucero_encuentro	77638	984.682087869
crucero_encuentro	77639	981.113202509
crucero_encuentro	105840	1137.28603113
crucero_encuentro	105841	1130.78368827
crucero_encuentro	105842	1133.76028096
crucero_encuentro	105843	1135.65288455
crucero_encuentro	105844	1127.4362153
crucero_encuentro	105845	1120.88771138
crucero_encuentro	105846	1111.49154738
crucero_encuentro	105847	1087.91279466
crucero_encuentro	105848	1090.64584795
crucero_encuentro	105849	1072.11138521
crucero_encuentro	105850	1048.46896205
crucero_encuentro	105851	1064.07458493
crucero_encuentro	105852	1043.94040258
crucero_encuentro	105853	1043.11587049
crucero_encuentro	105854	1072.46793962
crucero_encuentro	105855	1092.40792716
crucero_encuentro	105856	1115.59829024
crucero_encuentro	105857	1104.84435428
crucero_encuentro	105858	1127.59857491
crucero_encuentro	105859	1111.16682818
crucero_encuentro	105860	1118.50962074
crucero_encuentro	105861	1120.44997716
crucero_encuentro	105862	1114.78967575
crucero_encuentro	105863	1108.38602206
crucero_encuentro	107544	1091.50221526
crucero_encuentro	107545	1076.9964991
crucero_encuentro	107546	1056.06961987
crucero_encuentro	107547	1067.06709523
crucero_encuentro	107548	1032.911092
crucero_encuentro	107549	1068.84509205
crucero_encuentro	107550	1091.09790802
crucero_encuentro	107551	1053.09302718
crucero_encuentro	107552	1027.75219525
crucero_encuentro	107553	1032.92700961
crucero_encuentro	107554	1030.80837599
crucero_encuentro	107555	982.356769018
crucero_encuentro	107556	974.787946418
crucero_encuentro	107557	989.003962116
crucero_encuentro	107558	990.200966237
crucero_encuentro	107559	1020.5224177
crucero_encuentro	107560	1031.50397546
crucero_encuentro	107561	1037.13244164
crucero_encuentro	107562	1051.02373814
crucero_encuentro	107563	1139.37123778
crucero_encuentro	107564	1223.58015934
crucero_encuentro	107565	1228.31883124
crucero_encuentro	107566	1228.88390632
crucero_encuentro	107567	1227.58980479
crucero_encuentro	108480	1129.08687125
crucero_encuentro	108481	1109.32356917
crucero_encuentro	108482	1134.56889545
crucero_encuentro	108483	1139.43649997
crucero_encuentro	108484	1115.20990061
crucero_encuentro	108485	1116.00259748
crucero_encuentro	108486	1115.79248506
crucero_encuentro	108487	1102.74163827
crucero_encuentro	108488	1086.87655838
crucero_encuentro	108489	1080.08451505
crucero_encuentro	108490	1076.9153193
crucero_encuentro	108491	1090.87187799
crucero_encuentro	108492	1087.54032263
crucero_encuentro	108493	1086.82880556
crucero_encuentro	108494	1090.62833858
crucero_encuentro	108495	1105.797819
crucero_encuentro	108496	1100.10568238
crucero_encuentro	108497	1078.50071305
crucero_encuentro	108498	1082.5756207
crucero_encuentro	108499	1104.92553408
crucero_encuentro	108500	1102.64454086
crucero_encuentro	108501	1126.49866819
crucero_encuentro	108502	1153.08584882
crucero_encuentro	108503	1129.94323856
crucero_encuentro	110184	1119.60952745
crucero_encuentro	110185	1067.29312527
crucero_encuentro	110186	1055.77832764
crucero_encuentro	110187	1052.13956246
crucero_encuentro	110188	1037.55266649
crucero_encuentro	110189	1057.84761668
crucero_encuentro	110190	1101.28676889
crucero_encuentro	110191	1099.92740517
crucero_encuentro	110192	1088.94743918
crucero_encuentro	110193	1074.78076807
crucero_encuentro	110194	1080.89312953
crucero_encuentro	110195	1087.54032263
crucero_encuentro	110196	1082.46260568
crucero_encuentro	110197	1024.4206399
crucero_encuentro	110198	1045.91259421
crucero_encuentro	110199	1082.85099532
crucero_encuentro	110200	1083.52908542
crucero_encuentro	110201	1028.0100605
crucero_encuentro	110202	1068.21475477
crucero_encuentro	110203	1103.25896052
crucero_encuentro	110204	1150.14268311
crucero_encuentro	110205	1185.76947331
crucero_encuentro	110206	1193.24119851
crucero_encuentro	110207	1160.76768644
crucero_encuentro	112104	1173.39830838
crucero_encuentro	112105	1159.95907196
crucero_encuentro	112106	1107.60924279
crucero_encuentro	112107	1103.55025275
crucero_encuentro	112108	1086.87655838
crucero_encuentro	112109	1082.15539585
crucero_encuentro	112110	1092.06888211
crucero_encuentro	112111	1092.79631679
crucero_encuentro	112112	1094.09041832
crucero_encuentro	112113	1068.45670241
crucero_encuentro	112114	1053.57851422
crucero_encuentro	112115	1057.13609961
crucero_encuentro	112116	1032.36034277
crucero_encuentro	112117	1030.87363818
crucero_encuentro	112118	1048.12832524
crucero_encuentro	112119	1073.55192873
crucero_encuentro	112120	1062.942843
crucero_encuentro	112121	1056.31156751
crucero_encuentro	112122	1083.85221286
crucero_encuentro	112123	1093.8803059
crucero_encuentro	112124	1094.76850842
crucero_encuentro	112125	1139.07994555
crucero_encuentro	112126	1157.84043833
crucero_encuentro	112127	1154.10457574
crucero_encuentro	112656	1089.38358164
crucero_encuentro	112657	1053.99873907
crucero_encuentro	112658	1020.16745504
crucero_encuentro	112659	1017.33730434
crucero_encuentro	112660	1012.93767749
crucero_encuentro	112661	1103.35605793
crucero_encuentro	112662	1117.00540679
crucero_encuentro	112663	1101.15783627
crucero_encuentro	112664	1079.97150003
crucero_encuentro	112665	1091.9717847
crucero_encuentro	112666	1099.96083215
crucero_encuentro	112667	1126.433406
crucero_encuentro	112668	1120.58050154
crucero_encuentro	112669	1126.11027856
crucero_encuentro	112670	1114.62890791
crucero_encuentro	112671	1126.12619617
crucero_encuentro	112672	1112.33199708
crucero_encuentro	112673	1116.61701715
crucero_encuentro	112674	1143.25354237
crucero_encuentro	112675	1136.03968242
crucero_encuentro	112676	1144.77367393
crucero_encuentro	112677	1140.24511446
crucero_encuentro	112678	1124.73658899
crucero_encuentro	112679	1120.66008958
crucero_encuentro	140880	1293.04297343
crucero_encuentro	140881	1285.65010257
crucero_encuentro	140882	1289.03435435
crucero_encuentro	140883	1291.18615935
crucero_encuentro	140884	1281.84417665
crucero_encuentro	140885	1274.39882274
crucero_encuentro	140886	1263.71580765
crucero_encuentro	140887	1236.90782822
crucero_encuentro	140888	1240.01518667
crucero_encuentro	140889	1218.94233766
crucero_encuentro	140890	1192.06196782
crucero_encuentro	140891	1209.80485787
crucero_encuentro	140892	1186.91319974
crucero_encuentro	140893	1185.9757439
crucero_encuentro	140894	1219.34772396
crucero_encuentro	140895	1242.01859133
crucero_encuentro	140896	1268.38498924
crucero_encuentro	140897	1256.15824861
crucero_encuentro	140898	1282.0287722
crucero_encuentro	140899	1263.34661655
crucero_encuentro	140900	1271.69504084
crucero_encuentro	140901	1273.90113866
crucero_encuentro	140902	1267.46563101
crucero_encuentro	140903	1260.18496529
crucero_encuentro	142584	1240.98883772
crucero_encuentro	142585	1224.49649204
crucero_encuentro	142586	1200.70357328
crucero_encuentro	142587	1213.20720724
crucero_encuentro	142588	1174.37337058
crucero_encuentro	142589	1215.22870951
crucero_encuentro	142590	1240.5291586
crucero_encuentro	142591	1197.31932151
crucero_encuentro	142592	1168.50793742
crucero_encuentro	142593	1174.39146818
crucero_encuentro	142594	1171.98267721
crucero_encuentro	142595	1116.89538323
crucero_encuentro	142596	1108.28997297
crucero_encuentro	142597	1124.45294227
crucero_encuentro	142598	1125.81388202
crucero_encuentro	142599	1160.28800611
crucero_encuentro	142600	1172.77354246
crucero_encuentro	142601	1179.17285491
crucero_encuentro	142602	1194.96663311
crucero_encuentro	142603	1295.41375943
crucero_encuentro	142604	1391.15550895
crucero_encuentro	142605	1396.54316538
crucero_encuentro	142606	1397.18563029
crucero_encuentro	142607	1395.71429516
crucero_encuentro	143520	1283.72089808
crucero_encuentro	143521	1261.25091411
crucero_encuentro	143522	1289.95371258
crucero_encuentro	143523	1295.4879596
crucero_encuentro	143524	1267.94340773
crucero_encuentro	143525	1268.84466836
crucero_encuentro	143526	1268.60578
crucero_encuentro	143527	1253.76755524
crucero_encuentro	143528	1235.72967426
crucero_encuentro	143529	1228.00742703
crucero_encuentro	143530	1224.40419426
crucero_encuentro	143531	1240.27217263
crucero_encuentro	143532	1236.48434431
crucero_encuentro	143533	1235.67538145
crucero_encuentro	143534	1239.99527931
crucero_encuentro	143535	1257.24229503
crucero_encuentro	143536	1250.77059218
crucero_encuentro	143537	1226.20671553
crucero_encuentro	143538	1230.83970191
crucero_encuentro	143539	1256.25054638
crucero_encuentro	143540	1253.65715987
crucero_encuentro	143541	1280.77822783
crucero_encuentro	143542	1311.00665423
crucero_encuentro	143543	1284.69454913
crucero_encuentro	145224	1272.94558522
crucero_encuentro	145225	1213.46419321
crucero_encuentro	145226	1200.37238715
crucero_encuentro	145227	1196.23527508
crucero_encuentro	145228	1179.65063163
